endpoint_id,provider,display_name,description,category,status,thumbnail_url,model_url,supported_duration_range,ai_model_price_list,is_valuable
"fal-ai/gemini-3-pro-image-preview/edit","fal.ai","Gemini 3 Pro Image Preview","Gemini 3 Pro Image (a.k.a Nano Banana Pro) is Google's state-of-the-art high-fidelity image generation and editing model","image-to-image","active","https://v3b.fal.media/files/b/penguin/Vp2KdBwHgd4Qp0ixnsOue_eb81afc63ac24064bc9d3e9ed48f9b74.jpg","https://fal.run/fal-ai/gemini-3-pro-image-preview/edit","[]","[]","FALSE"
"fal-ai/gpt-image-1.5","fal.ai","GPT-Image 1.5","GPT Image 1.5 generates high-fidelity images with strong prompt adherence, preserving composition, lighting, and fine-grained detail.","text-to-image","active","https://v3b.fal.media/files/b/0a87580d/tNVCM7rX3ST05Lko3RnxC_46dfd21f89e34bf99546dce50117a568.jpg","https://fal.run/fal-ai/gpt-image-1.5","[]","[]","FALSE"
"fal-ai/gpt-image-1.5/edit","fal.ai","GPT-Image 1.5","GPT Image 1.5 generates high-fidelity images with strong prompt adherence, preserving composition, lighting, and fine-grained detail.","image-to-image","active","https://v3b.fal.media/files/b/0a875814/3KvlvWItvogHIOuPRWIVl_001c9e77742a4ff2a829a8ece127c0d1.jpg","https://fal.run/fal-ai/gpt-image-1.5/edit","[]","[]","FALSE"
"fal-ai/gemini-25-flash-image","fal.ai","Gemini 2.5 Flash Image","Google's famous original image generation and editing model, a.k.a Nano Banana","text-to-image","active","https://fal.media/files/penguin/f0TePjwvxUJQ2MJ4kDDtC_dba951a1d05a4c8f9324127e7751181e.jpg","https://fal.run/fal-ai/gemini-25-flash-image","[]","[]","FALSE"
"fal-ai/gemini-25-flash-image/edit","fal.ai","Gemini 2.5 Flash Image","Google's famous original image generation and editing model, a.k.a Nano Banana","image-to-image","active","https://fal.media/files/tiger/w7rvVqvAQiYg2cDSZTn2i_b6895b8a0f864c42a33bfd040dc1228c.jpg","https://fal.run/fal-ai/gemini-25-flash-image/edit","[]","[]","FALSE"
"fal-ai/flux-pro/kontext/max/text-to-image","fal.ai","FLUX.1 Kontext [max]","FLUX.1 Kontext [max] text-to-image is a new premium model brings maximum performance across all aspects – greatly improved prompt adherence.","text-to-image","active","https://storage.googleapis.com/fal_cdn/fal/Sound-3.jpg","https://fal.run/fal-ai/flux-pro/kontext/max/text-to-image","[]","[]","FALSE"
"fal-ai/flux-pro/kontext/max","fal.ai","FLUX.1 Kontext [max]","FLUX.1 Kontext [max] is a model with greatly improved prompt adherence and typography generation meet premium consistency for editing without compromise on speed. \n ","image-to-image","active","https://fal.media/files/tiger/9Ke6Di1rRqryqOR1SreQJ_33e684b4511644179b7429bb9c4cf592.jpg","https://fal.run/fal-ai/flux-pro/kontext/max","[]","[]","FALSE"
"fal-ai/flux-pro/kontext/max/multi","fal.ai","FLUX.1 Kontext [max]","Experimental version of FLUX.1 Kontext [max] with multi image handling capabilities","image-to-image","active","https://fal.media/files/koala/K-CKzmh6JmZz5D0L9ar6u_ad445c7c4de54d3fb05b5f72305ffff3.jpg","https://fal.run/fal-ai/flux-pro/kontext/max/multi","[]","[]","FALSE"
"fal-ai/gemini-3.1-flash-image-preview","fal.ai","Gemini 3.1 Flash Image Preview","Gemini 3.1 Flash Image (a.k.a Nano Banana 2) is Google's new state-of-the-art fast image generation and editing model","text-to-image","active","https://v3b.fal.media/files/b/0a8ffadd/4fWGbdMY93hLdUwrA2-8S_5e33c8db6e0243ad8ec1164517de37d3.jpg","https://fal.run/fal-ai/gemini-3.1-flash-image-preview","[]","[]","FALSE"
"fal-ai/gemini-3.1-flash-image-preview/edit","fal.ai","Gemini 3.1 Flash Image Preview","Gemini 3.1 Flash Image (a.k.a. Nano Banana 2) is Google's new state-of-the-art fast image generation and editing model","image-to-image","active","https://v3b.fal.media/files/b/0a90149a/wFO334Fx1uSWISNJNiWX8_0c3e76b1c53f483397ae8a6e2f6cc383.jpg","https://fal.run/fal-ai/gemini-3.1-flash-image-preview/edit","[]","[]","FALSE"
"fal-ai/flux-2-max","fal.ai","Flux 2 Max","FLUX.2 [max] delivers state-of-the-art image generation and advanced image editing with exceptional realism, precision, and consistency.","text-to-image","active","https://v3b.fal.media/files/b/0a868a0f/zL7LNUIqnPPhZNy_PtHJq_330f66115240460788092cb9523b6aba.jpg","https://fal.run/fal-ai/flux-2-max","[]","[]","FALSE"
"fal-ai/flux-2-max/edit","fal.ai","Flux 2 Max","FLUX.2 [max] delivers state-of-the-art image generation and advanced image editing with exceptional realism, precision, and consistency.","image-to-image","active","https://v3b.fal.media/files/b/0a8689a8/bbcmo6U5xg_RxDXijtxNA_55df705e1b1b4535a90bccd70887680e.jpg","https://fal.run/fal-ai/flux-2-max/edit","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b","fal.ai","FLUX.2 [klein] 9B","Text-to-image generation with FLUX.2 [klein] 9B from Black Forest Labs. Enhanced realism, crisper text generation, and native editing capabilities.","text-to-image","active","https://v3b.fal.media/files/b/0a8a7f3c/90FKDpwtSCZTqOu0jUI-V_64c1a6ec0f9343908d9efa61b7f2444b.jpg","https://fal.run/fal-ai/flux-2/klein/9b","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b/edit","fal.ai","FLUX.2 [klein] 9B","Image-to-image editing with FLUX.2 [klein] 9B from Black Forest Labs. Precise modifications using natural language descriptions and hex color control.","image-to-image","active","https://v3b.fal.media/files/b/0a8a7f50/X8ffS5h55gcigsNZoNC7O_52e6b383ac214d2abe0a2e023f03de88.jpg","https://fal.run/fal-ai/flux-2/klein/9b/edit","[]","[]","FALSE"
"fal-ai/qwen-image-2/text-to-image","fal.ai","Qwen Image 2","Qwen-Image-2.0 is a next-generation foundational unified generation-and-editing model","text-to-image","active","https://v3b.fal.media/files/b/0a90b317/m9a3NQEWM3KLDsoytKr9C_39eb7747f7cb475089d31bfee934a120.jpg","https://fal.run/fal-ai/qwen-image-2/text-to-image","[]","[]","FALSE"
"fal-ai/qwen-image-2/pro/text-to-image","fal.ai","Qwen Image 2","Qwen-Image-2.0 is a next-generation foundational unified generation-and-editing model","text-to-image","active","https://v3b.fal.media/files/b/0a90b320/-wZWpEebEQi20T6Z5ewms_ab61b57446c945a4beb6d3cab6b9367c.jpg","https://fal.run/fal-ai/qwen-image-2/pro/text-to-image","[]","[]","FALSE"
"fal-ai/qwen-image-2/edit","fal.ai","Qwen Image 2","Qwen-Image-2.0 is a next-generation foundational unified generation-and-editing model","image-to-image","active","https://v3b.fal.media/files/b/0a90b2fc/Ktwh3M7POlvD59oS7rW2G_b395be4ae04343aaaf35a68bb92502c3.jpg","https://fal.run/fal-ai/qwen-image-2/edit","[]","[]","FALSE"
"fal-ai/qwen-image-2/pro/edit","fal.ai","Qwen Image 2","Qwen-Image-2.0 is a next-generation foundational unified generation-and-editing model","image-to-image","active","https://v3b.fal.media/files/b/0a90b308/MaD9dwwc6YSa92Jhkhk0u_e29246f04f9646428d2ea04079417985.jpg","https://fal.run/fal-ai/qwen-image-2/pro/edit","[]","[]","FALSE"
"fal-ai/flux-2-flex","fal.ai","Flux 2 Flex","Text-to-image generation with FLUX.2 [flex] from Black Forest Labs. Features adjustable inference steps and guidance scale for fine-tuned control. Enhanced typography and text rendering capabilities.","text-to-image","active","https://v3b.fal.media/files/b/panda/LqyVE8NElm_vf-t27Yfkz_6c1dd3323df343e4a3ec968d8f67024c.jpg","https://fal.run/fal-ai/flux-2-flex","[]","[]","FALSE"
"fal-ai/flux-2-flex/edit","fal.ai","Flux 2 Flex","Image editing with FLUX.2 [flex] from Black Forest Labs. Supports multi-reference editing with customizable inference steps and enhanced text rendering.","image-to-image","active","https://v3b.fal.media/files/b/elephant/NXNJkZllyE8XTyMrtEALf_90206edd3ddb4ba793758a26bde823c7.jpg","https://fal.run/fal-ai/flux-2-flex/edit","[]","[]","FALSE"
"fal-ai/kling-image/v3/text-to-image","fal.ai","Kling Image","Kling V3: Latest Kling Image model","text-to-image","active","https://v3b.fal.media/files/b/0a8cfd08/Ji4e0i6Afbeql3Wr5UTz6_ab60b14661424612bf19059e97e996a5.jpg","https://fal.run/fal-ai/kling-image/v3/text-to-image","[]","[]","FALSE"
"fal-ai/kling-image/o3/text-to-image","fal.ai","Kling Image","Kling Omni 3: Top-tier text-to-image with flawless consistency.","text-to-image","active","https://v3b.fal.media/files/b/0a8cfcbc/DK-poq8omK9dUDtf0KCbr_41eb518e86be4c40ac1864a4a4fba2be.jpg","https://fal.run/fal-ai/kling-image/o3/text-to-image","[]","[]","FALSE"
"fal-ai/kling-image/o3/image-to-image","fal.ai","Kling Image","Kling Omni 3: Top-tier image-to-image with flawless consistency.","image-to-image","active","https://v3b.fal.media/files/b/0a8d24a0/FX4gbFjRsBJPDJ2WkPMFa_9f3aa39f5fd84be395b5ce3dee7e4dd1.jpg","https://fal.run/fal-ai/kling-image/o3/image-to-image","[]","[]","FALSE"
"fal-ai/kling-image/v3/image-to-image","fal.ai","Kling Image","Kling Image V3: Latest kling image model","image-to-image","active","https://v3b.fal.media/files/b/0a8cfd13/t6TSkWzl6cFAzvO1PCdDu_f38263f637d245929f03881454951540.jpg","https://fal.run/fal-ai/kling-image/v3/image-to-image","[]","[]","FALSE"
"fal-ai/flux-kontext-lora/text-to-image","fal.ai","Flux Kontext Lora","Super fast text-to-image endpoint for the FLUX.1 Kontext [dev] model with LoRA support, enabling rapid and high-quality image generation using pre-trained LoRA adaptations for personalization, specific styles, brand identities, and product-specific outputs.","text-to-image","active","https://storage.googleapis.com/fal_cdn/fal/Training-4.jpg","https://fal.run/fal-ai/flux-kontext-lora/text-to-image","[]","[]","FALSE"
"fal-ai/flux-kontext-lora","fal.ai","Flux Kontext Lora","Fast endpoint for the FLUX.1 Kontext [dev] model with LoRA support, enabling rapid and high-quality image editing using pre-trained LoRA adaptations for specific styles, brand identities, and product-specific outputs.","image-to-image","active","https://storage.googleapis.com/fal_cdn/fal/Upscale-3.jpeg","https://fal.run/fal-ai/flux-kontext-lora","[]","[]","FALSE"
"fal-ai/flux-kontext-lora/inpaint","fal.ai","Flux Kontext Lora","Fast inpainting endpoint for the FLUX.1 Kontext [dev] model with LoRA support, enabling rapid and high-quality image inpainting with reference images, while using pre-trained LoRA adaptations for specific styles, brand identities, and product-specific outputs.","image-to-image","active","https://storage.googleapis.com/fal_cdn/fal/Sound-1.jpg","https://fal.run/fal-ai/flux-kontext-lora/inpaint","[]","[]","FALSE"
"fal-ai/wan/v2.7/text-to-image","fal.ai","Wan","Generate high-quality images from text prompts using the WAN 2.7 model with advanced prompt understanding and detailed output.","text-to-image","active","https://v3b.fal.media/files/b/0a948152/0UucVYSOBXiyibwSyN3HT_38400743f04344a5b25b1cd9b551a625.jpg","https://fal.run/fal-ai/wan/v2.7/text-to-image","[]","[]","FALSE"
"fal-ai/wan/v2.7/pro/text-to-image","fal.ai","Wan","Generate premium-quality images from text prompts using the enhanced WAN 2.7 Pro model with superior detail and composition.","text-to-image","active","https://v3b.fal.media/files/b/0a94814a/vKQfFX-pXcXv4MDvgtybu_d79aaa7e8534459281ac0bb474872f4b.jpg","https://fal.run/fal-ai/wan/v2.7/pro/text-to-image","[]","[]","FALSE"
"fal-ai/wan/v2.2-a14b/text-to-image","fal.ai","Wan","Wan 2.2's 14B model generates high-resolution, photorealistic images with powerful prompt understanding and fine-grained visual detail","text-to-image","active","https://storage.googleapis.com/fal_cdn/fal/Sound-2.jpg","https://fal.run/fal-ai/wan/v2.2-a14b/text-to-image","[]","[]","FALSE"
"fal-ai/wan/v2.2-5b/text-to-image","fal.ai","Wan","Wan 2.2's 5B model generates high-resolution, photorealistic images with powerful prompt understanding and fine-grained visual detail","text-to-image","active","https://fal.media/files/kangaroo/xvsySaKCeM5ZulogiaTX2_f6fa9b031e374468bcb9e426528807e4.jpg","https://fal.run/fal-ai/wan/v2.2-5b/text-to-image","[]","[]","FALSE"
"fal-ai/wan/v2.7/pro/edit","fal.ai","Wan","Edit and transform images using text instructions with the WAN 2.7 Pro model for precise, professional-grade image modifications.","image-to-image","active","https://v3b.fal.media/files/b/0a94816f/BhHA2kmKyAQ8vJxw_HPQ4_2b4b35f0fbb0449195d84178ba988112.jpg","https://fal.run/fal-ai/wan/v2.7/pro/edit","[]","[]","FALSE"
"fal-ai/wan/v2.7/edit","fal.ai","Wan","Transform and edit existing images with text-guided instructions using the WAN 2.7 model for creative image manipulation.","image-to-image","active","https://v3b.fal.media/files/b/0a948161/E43snBsqtEWRB2KGM6723_8b2971637e504a00b4bcf2cec7d544b6.jpg","https://fal.run/fal-ai/wan/v2.7/edit","[]","[]","FALSE"
"fal-ai/wan/v2.2-a14b/image-to-image","fal.ai","Wan","Wan 2.2's 14B model edit high-resolution, photorealistic images with powerful prompt understanding and fine-grained visual detail","image-to-image","active","https://storage.googleapis.com/fal_cdn/fal/Sound-2.jpg","https://fal.run/fal-ai/wan/v2.2-a14b/image-to-image","[]","[]","FALSE"
"fal-ai/hunyuan-image/v3/text-to-image","fal.ai","Hunyuan Image","Leverage the state-of-the-art capabilities of Hunyuan Image 3.0 to generate visual content that effectively conveys the messaging of your written material.","text-to-image","active","https://v3.fal.media/files/kangaroo/en7kxz5HNAQKg5QuONGDH_760708cdbc4b49e1a96e6b7628e43c35.jpg","https://fal.run/fal-ai/hunyuan-image/v3/text-to-image","[]","[]","FALSE"
"fal-ai/hunyuan-image/v2.1/text-to-image","fal.ai","Hunyuan Image","Use the amazing capabilities of hunyuan image 2.1 to generate images that express the feelings of your text.","text-to-image","active","https://fal.media/files/monkey/fl_uWB5P9sMjDBhq_7hG0_644c0f46ad94482d8e2e09e180e64c88.jpg","https://fal.run/fal-ai/hunyuan-image/v2.1/text-to-image","[]","[]","FALSE"
"fal-ai/hunyuan-image/v3/instruct/edit","fal.ai","Hunyuan Image","Image editing endpoint for Hunyuan Image 3.0 Instruct.","image-to-image","active","https://v3b.fal.media/files/b/0a8c3dc2/kFAFxnTUhioIU9gO4SE5x_6ab7631c86e84c4ab9645aea5a90242b.jpg","https://fal.run/fal-ai/hunyuan-image/v3/instruct/edit","[]","[]","FALSE"
"fal-ai/gpt-image-1/text-to-image","fal.ai","gpt-image-1","OpenAI's latest image generation and editing model: gpt-1-image.","text-to-image","active","https://storage.googleapis.com/fal_cdn/fal/for%20videos-2.jpg","https://fal.run/fal-ai/gpt-image-1/text-to-image","[]","[]","FALSE"
"fal-ai/gpt-image-1/edit-image","fal.ai","gpt-image-1","OpenAI's latest image generation and editing model: gpt-1-image.","image-to-image","active","https://storage.googleapis.com/fal_cdn/fal/Upscale-2.jpg","https://fal.run/fal-ai/gpt-image-1/edit-image","[]","[]","FALSE"
"fal-ai/flux-2/klein/4b","fal.ai","FLUX.2 [klein] 4B","Text-to-image generation with FLUX.2 [klein] 4B from Black Forest Labs. Enhanced realism, crisper text generation, and native editing capabilities.","text-to-image","active","https://v3b.fal.media/files/b/0a8a7f30/UwGq5qBE9zqd4r6QI7En0_082c2d0376a646378870218b6c0589f9.jpg","https://fal.run/fal-ai/flux-2/klein/4b","[]","[]","FALSE"
"fal-ai/flux-2/klein/4b/edit","fal.ai","FLUX.2 [klein] 4B","Image-to-image editing with FLUX.2 [klein] 4B from Black Forest Labs. Precise modifications using natural language descriptions and hex color control.","image-to-image","active","https://v3b.fal.media/files/b/0a8a7f40/-9rbLPCsz36IFb-4t3J2L_76750002c0db4ce899b77e98321ffe30.jpg","https://fal.run/fal-ai/flux-2/klein/4b/edit","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b/base","fal.ai","FLUX.2 [klein] 9B Base","Text-to-image generation with FLUX.2 [klein] 9B Base from Black Forest Labs. Enhanced realism, crisper text generation, and native editing capabilities.","text-to-image","active","https://v3b.fal.media/files/b/0a8a7f3c/90FKDpwtSCZTqOu0jUI-V_64c1a6ec0f9343908d9efa61b7f2444b.jpg","https://fal.run/fal-ai/flux-2/klein/9b/base","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b/base/edit","fal.ai","FLUX.2 [klein] 9B Base","Image-to-image editing with Flux 2 [klein] 9B Base from Black Forest Labs. Precise modifications using natural language descriptions and hex color control.","image-to-image","active","https://v3b.fal.media/files/b/0a8a7f50/X8ffS5h55gcigsNZoNC7O_52e6b383ac214d2abe0a2e023f03de88.jpg","https://fal.run/fal-ai/flux-2/klein/9b/base/edit","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b/base/lora","fal.ai","FLUX.2 [klein] 9B Base LoRA","Text-to-image generation with LoRA support for FLUX.2 [klein] 9B Base from Black Forest Labs. Custom style adaptation and fine-tuned model variations.","text-to-image","active","https://v3b.fal.media/files/b/0a8b09ab/3my7lbot7weIdE03-d5xc_2da235d3c4d14924b2c7a03f47e1bd65.jpg","https://fal.run/fal-ai/flux-2/klein/9b/base/lora","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b/base/edit/lora","fal.ai","FLUX.2 [klein] 9B Base LoRA","Image-to-image editing with LoRA support for FLUX.2 [klein] 9B Base from Black Forest Labs. Specialized style transfer and domain-specific modifications.","image-to-image","active","https://v3b.fal.media/files/b/0a8b09b1/1lRmcLX6NOxTZp285RGPN_85a165d7a3cd4fbfba4c6302d341f0aa.jpg","https://fal.run/fal-ai/flux-2/klein/9b/base/edit/lora","[]","[]","FALSE"
"fal-ai/recraft/v3/text-to-image","fal.ai","Recraft V3","Recraft V3 is a text-to-image model with the ability to generate long texts, vector art, images in brand style, and much more. As of today, it is SOTA in image generation, proven by Hugging Face's industry-leading Text-to-Image Benchmark by Artificial Analysis.","text-to-image","active","https://storage.googleapis.com/falserverless/gallery/recraft-v3.webp","https://fal.run/fal-ai/recraft/v3/text-to-image","[]","[]","FALSE"
"fal-ai/recraft/v3/image-to-image","fal.ai","Recraft V3","Recraft V3 is a text-to-image model with the ability to generate long texts, vector art, images in brand style, and much more. As of today, it is SOTA in image generation, proven by Hugging Face's industry-leading Text-to-Image Benchmark by Artificial Analysis.","image-to-image","active","https://storage.googleapis.com/falserverless/gallery/recraft-v3.webp","https://fal.run/fal-ai/recraft/v3/image-to-image","[]","[]","FALSE"
"fal-ai/ideogram/custom-models/generate","fal.ai","Ideogram","Train Ideogram on your photos, your style, your subject, your look, from a small set of reference images to images that feel consistently yours ","text-to-image","active","https://v3b.fal.media/files/b/0a97523a/X8mgYPEqIN_O5iBJzNxjF_bd259b2ee58d4514a4fbc2e39a1f5c4f.jpg","https://fal.run/fal-ai/ideogram/custom-models/generate","[]","[]","FALSE"
"fal-ai/ideogram/v3/reframe","fal.ai","Ideogram","Extend existing images with Ideogram V3's reframe feature. Create expanded versions and adaptations while preserving main image and adding new creative directions through prompt guidance.","image-to-image","active","https://fal.media/files/monkey/o7F_OomTu8c7O949nQZKc_7fca2610b9844c7086fedcf2e8df707b.jpg","https://fal.run/fal-ai/ideogram/v3/reframe","[]","[]","FALSE"
"fal-ai/ideogram/v3/remix","fal.ai","Ideogram","Reimagine existing images with Ideogram V3's remix feature. Create variations and adaptations while preserving core elements and adding new creative directions through prompt guidance.","image-to-image","active","https://fal.media/files/tiger/H2-lBMLTJ9R_pMJKy1N1c_078a7fbed0f241d5a81afd34cc3d7233.jpg","https://fal.run/fal-ai/ideogram/v3/remix","[]","[]","FALSE"
"fal-ai/ideogram/v3/layerize-text","fal.ai","Ideogram","Ideogram Layerize takes an existing flat graphic, removes text, and returns structured text containers you can edit/recompose in html or json format.","image-to-image","active","https://refinery.fal.media/url/https%3A%2F%2Fv3b.fal.media%2Ffiles%2Fb%2F0a9460fc%2FqOhhsjsE6IMg_rU1F0CVn_1a3a46a9131e4cbeaacf3314339c8d35.jpg/tr:w-1920,q-80/qOhhsjsE6IMg_rU1F0CVn_1a3a46a9131e4cbeaacf3314339c8d35.webp","https://fal.run/fal-ai/ideogram/v3/layerize-text","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b/lora","fal.ai","FLUX.2 [klein] 9B LoRA","Text-to-image generation with FLUX.2 [klein] 9B from Black Forest Labs and custom LoRA. ","text-to-image","active","https://v3b.fal.media/files/b/0a928e3b/sIC-Ne9BMwZZtBvR3FwKN_9a724704a550471a9df59999e9e1017f.jpg","https://fal.run/fal-ai/flux-2/klein/9b/lora","[]","[]","FALSE"
"fal-ai/flux-2/klein/9b/edit/lora","fal.ai","FLUX.2 [klein] 9B LoRA","Image-to-image editing with FLUX.2 [klein] 9B from Black Forest Labs and custom LoRA. Precise modifications using natural language descriptions and hex color control.","image-to-image","active","https://v3b.fal.media/files/b/0a928dd2/yFNW07YLHtp5zuE4eJAW1_e2f89915a1b740559b3c652b0b028296.jpg","https://fal.run/fal-ai/flux-2/klein/9b/edit/lora","[]","[]","FALSE"
"fal-ai/flux-2/klein/4b/base","fal.ai","FLUX.2 [klein] 4B Base","Text-to-image generation with FLUX.2 [klein] 4B Base from Black Forest Labs. Enhanced realism, crisper text generation, and native editing capabilities.","text-to-image","active","https://v3b.fal.media/files/b/0a8a7f36/bYUAh_nzYUAUa_yCBkrP1_2dd84022eeda49e99db95e13fc588e47.jpg","https://fal.run/fal-ai/flux-2/klein/4b/base","[]","[]","FALSE"
"fal-ai/flux-2/klein/4b/base/edit","fal.ai","FLUX.2 [klein] 4B Base","Image-to-image editing with FLUX.2 [klein] 4B Base from Black Forest Labs. Precise modifications using natural language descriptions and hex color control.","image-to-image","active","https://v3b.fal.media/files/b/0a8a7f49/nKsGN6UMAi6IjaYdkmILC_e20d2097bb984ad589518cf915fe54b4.jpg","https://fal.run/fal-ai/flux-2/klein/4b/base/edit","[]","[]","FALSE"
"fal-ai/gpt-image-1-mini","fal.ai","GPT Image 1 Mini","GPT Image 1 mini combines OpenAI's advanced language capabilities, powered by GPT-5, with GPT Image 1 Mini for efficient image generation. ","text-to-image","active","https://v3b.fal.media/files/b/monkey/Z7Y5fVvUXaT1XzWGqVngY_f333390b078a4bed9491ccda3b9f0e90.jpg","https://fal.run/fal-ai/gpt-image-1-mini","[]","[]","FALSE"
"fal-ai/gpt-image-1-mini/edit","fal.ai","GPT Image 1 Mini","GPT Image 1 mini combines OpenAI's advanced language capabilities, powered by GPT-5, with GPT Image 1 Mini for efficient image generation. ","image-to-image","active","https://v3b.fal.media/files/b/lion/cG0uNtODkeDPtNDUXms1H_63d395581f334382bf6806b78849ffb0.jpg","https://fal.run/fal-ai/gpt-image-1-mini/edit","[]","[]","FALSE"
